Price,MtrsToBeach,SqMtrs,Age,NumStores,DogParkInd,SchoolScores
3597000,14720.64195,177,0.832689188,44,0,76
1311750,11770.77181,192.75,23,11,0,81
1334850,13382.2139,95.25,106,0,0,75
742500,15641.356,93.75,48,6,1,80
881100,18870.64713,188.25,37,22,1,81
2640000,274.729553,201.75,8.904961105,0,0,77
6105000,262.6268691,287.25,1.571066445,0,0,78
1732500,336.3560888,96,92,15,0,83
3795000,15200.01671,326.25,7.977476516,18,1,81
1864500,7632.270796,102.75,94,44,1,83
1277100,19892.78538,92.25,3,37,0,79
2376000,498.3562293,183,3.470132118,51,0,83
4950000,207.4460668,330.75,8.460519256,0,0,80
1204500,4127.934504,68.25,79,26,1,79
1215225,18392.73241,161.25,27,0,0,77
1914000,119.5581877,161.25,27,0,0,84
3630000,407.5527234,239.25,7.061027628,19,0,79
709500,7595.118577,159.75,11,49,0,81
2326500,18826.85983,236.25,3.98175437,54,0,80
1534500,13876.03981,108.75,10,26,0,79
2145000,9806.26056,180,9.010931558,54,0,82
1105500,8476.960786,171,52,0,1,82
2112000,12903.81381,173.25,8.861738935,21,0,80
2106225,3050.961097,184.5,0.594298062,51,1,86
4818000,174.7554067,315,0.880078711,0,0,80
1237500,8567.166072,121.5,106,24,1,82
2778600,14846.61911,162.75,2.586092043,30,1,79
1649835,16234.39163,216,45,10,0,78
2673000,312.9165157,246,9.874599446,54,0,81
1023000,11831.95806,217.5,46,39,1,79
2409000,11516.57937,162,8.811057096,51,0,84
2104740,5759.961362,168.75,8.265790381,15,1,86
742500,4227.563738,100.5,112,7,0,74
1377750,19692.26422,104.25,74,20,1,77
874500,14683.52171,120,43,29,1,83
1815000,193.7867194,153.75,28,0,0,79
2064810,10871.58675,192.75,2.287528219,37,0,84
1963500,422.9569817,199.5,24,36,0,83
891000,5491.898615,115.5,43,17,1,79
2439937.5,18168.27065,198,7.711586982,51,1,74
1501500,12283.63356,101.25,11,35,0,78
1023000,13768.61569,195,46,36,1,81
1369500,2885.104733,292.5,48,25,1,82
1491600,170.8621617,100.5,65,0,0,77
2673000,13307.61499,132,3.052333388,48,0,77
2409003.3,385.8507761,138,0.736239408,12,0,75
2722500,375.3822255,223.5,3.46088961,51,0,78
2194500,332.5108647,129.75,3.167969107,38,0,78
1080750,17417.76703,123.75,47,31,1,80
2309835,3296.597454,252.75,5.36515072,51,1,76
1399200,13183.86599,165,30,12,0,80
2168100,3891.935467,163.5,2.67341418,47,1,83
1468500,3239.27864,111.75,41,0,1,84
1485000,4068.607258,114.75,8,16,1,80
1155000,6568.446476,88.5,51,28,0,79
1518000,11096.68535,156,19,46,0,81
1270500,18416.58685,240,45,10,0,81
897600,1035.066295,141,22,18,1,79
1765500,284.819653,188.25,14,0,0,78
714450,18738.50125,79.5,46,49,0,83
1072500,3093.16305,159.75,26,23,0,81
1386660,13642.9085,99,47,37,0,79
851400,12977.51493,78,64,22,0,80
1485000,13220.21239,86.25,98,6,1,71
2376554.4,1616.703705,159,4.000752221,39,1,77
2151600,471.4890089,159.75,4.829643299,51,0,78
1879350,8876.820741,175.5,26,15,1,85
1356300,8131.840517,168.75,52,25,1,79
1732335,19857.33026,141.75,41,47,0,78
504900,19275.35267,85.5,73,32,0,83
2557500,456.4089204,208.5,9.36965283,24,0,81
1117050,19176.63837,179.25,18,44,0,80
1881000,13587.39098,179.25,40,38,0,87
2154900,125.8755336,201,5.485904105,0,0,86
1435500,1484.392816,117,7,13,1,82
683100,16558.8913,84.75,63,0,0,79
1782000,7539.493431,84,44,27,1,81
1273800,19295.21832,153.75,50,44,1,78
874500,8580.460856,195,46,24,0,74
825000,5331.165796,78.75,9,28,1,80
5610000,354.7783376,195,6.504277547,21,0,79
1501500,10972.89827,210.825,6,58,1,81
5940000,1791.429031,304.5,1.793335401,49,1,82
2504700,14202.21326,169.5,7.938726824,29,0,83
3201000,8966.588882,332.25,0.189116369,48,1,77
2277000,279.3271496,182.25,6.842121424,0,0,81
2606670,17508.48891,256.5,7.773121176,14,1,79
1476750,9347.948187,88.5,89,0,1,77
1452000,11729.47343,150.75,41,38,1,79
917400,18375.44499,92.25,21,0,0,79
3234000,6784.460391,206.25,5.775660777,49,1,79
808500,4630.691891,97.5,19,0,1,78
947100,9293.383612,86.25,44,42,0,78
1435500,10432.69769,166.5,27,29,1,80
1930500,18852.36742,153.75,26,33,0,79
2032800,220.0283627,127.5,2.318015262,0,0,75
669900,15808.40683,120.75,37,40,0,84
2838000,130.6521496,204,9.817724004,0,0,80
2748900,10052.87482,164.25,4.176895597,21,0,82
1864500,3146.437165,204.75,12,38,1,78
1889250,18783.3261,186.75,24,27,0,78
838200,6660.068381,113.25,60,8,0,80
5049000,15747.46117,354,3.749691166,12,1,86
2970000,10591.72529,285.75,1.487671435,56,0,81
2966700,19438.27445,146.25,0.76717814,24,0,84
1848000,2844.547626,97.5,72,21,0,77
1691250,420.7112755,120.75,39,27,0,78
2557500,17734.83896,153,3.395849795,58,0,78
660000,12372.0609,52.5,62,23,0,85
567600,18804.9832,72.75,72,0,1,79
725670,2773.842151,68.25,59,28,1,78
2115960,11040.49896,79.5,4.130336524,37,1,79
1560900,18808.07848,163.5,33,18,0,80
1782000,407.8486448,153.75,31,26,0,82
973500,7683.56264,56.25,70,0,0,84
1221000,6689.176121,60,107,18,1,78
5709000,268.6052639,260.25,5.396771221,0,0,78
907500,16092.33487,104.25,93,9,0,83
293700,9809.365099,67.5,46,29,1,81
577500,2612.403151,78.75,40,24,1,74
1617000,10606.45576,180.75,26,19,1,80
1129920,17874.44737,88.5,29,17,0,78
1138500,4481.710093,85.5,111,14,0,82
1316700,17771.91891,52.5,69,44,0,77
1815000,11931.00253,154.5,55,38,1,79
2153085,11689.85589,167.25,6.207257032,29,0,79
1445400,14927.29565,146.25,62,0,1,81
1996500,16828.22936,157.5,74,52,1,84
1303500,6560.023307,159.75,46,23,1,80
1484835,2537.317003,141,113,14,1,76
2148630,101.5883791,173.25,5.851479822,0,0,74
795300,16907.30052,66,70,35,0,78
11286000,13443.29591,408.75,6.261302521,44,1,86
886050,12147.34673,96.75,46,24,0,76
660000,19777.66025,75.75,59,5,0,77
1321237.5,11422.22247,126.75,69,33,0,79
1415700,6529.16786,101.25,10,27,1,79
759000,15177.93988,51,112,9,1,76
3960000,6536.581681,214.5,7.929300873,11,0,79
1036860,19952.46017,45.75,97,47,1,78
1692900,461.338583,199.5,48,57,0,77
1765500,188.3417304,104.25,107,0,0,75
1386000,370.7869693,171.75,35,0,0,78
1595550,201.9056401,90,84,0,0,79
2293500,129.1747953,177,6.273009954,0,0,78
973500,13576.25196,176.25,22,20,0,86
1435417.5,5936.312672,119.25,39,9,0,78
1692900,121.9034136,135.75,23,0,0,81
775170,1493.441393,93.75,59,17,1,80
3177900,5172.023257,246,3.556296504,39,1,72
1963500,4610.084192,65.25,91,25,1,80
3110250,12965.96281,267.75,2.017760731,29,1,83
3399000,17037.25338,283.5,4.373603961,12,1,77
1155000,19431.02872,89.25,111,46,0,70
1374450,11450.11038,171,24,43,1,80
692670,11876.47277,77.25,103,9,1,79
2646600,415.9167951,215.25,7.675502189,51,0,80
759000,5324.412424,114,55,18,0,81
1613700,17438.36865,277.5,33,15,1,81
1640100,354.8556552,168,59,26,0,73
825000,13271.965,144,50,39,0,76
3052500,11736.46707,192,8.087528073,58,0,78
1369500,9818.318879,156,27,26,1,82
2590500,8598.988231,120,8.533891656,12,1,80
1897500,232.7371651,162.6,108,0,0,84
561000,18763.76109,64.5,91,25,0,81
2475000,14755.386,157.5,9.005887054,18,1,84
759000,16923.11268,85.5,48,0,0,79
2821500,9718.156124,231.75,9.569765343,10,1,82
775500,244.7834833,99.75,48,0,0,84
1105500,8332.900574,102,78,0,0,83
3960000,5927.961447,256.5,0.598221752,36,1,80
2234100,8033.929033,163.5,6.568202046,57,0,79
1897500,224.774769,135,90,0,0,79
1485000,6790.860975,84,91,0,0,78
2696925,488.2754715,223.5,9.310784594,47,0,76
1452000,7560.365999,195,47,0,0,77
1735800,100.2396079,116.25,115,0,0,79
2516250,19493.23111,249.75,0.822313284,47,1,75
1072500,10126.08355,165,15,33,1,82
2772000,260.2092152,288,0.075133659,0,0,85
1245750,6465.189697,63,76,10,0,77
701250,6087.913512,95.25,61,23,0,82
2473020,3820.243816,243,2.796195096,46,0,82
2187900,100,186,6.521319656,0,0,79
4884000,409.3210347,335.25,6.713971612,48,0,81
861300,6484.586836,133.5,58,0,0,83
1699500,449.5900371,138.75,18,22,0,83
1353000,9851.880093,165,28,25,0,82
1108800,2364.406052,207,46,25,0,83
1452000,258.5200977,81.75,67,0,0,80
2999535,11974.21798,231.75,9.528311929,13,0,79
1828200,17886.16179,61.5,47,29,0,81
1277100,3787.480352,108.375,12,20,1,82
886521.9,5835.174211,135.75,54,27,1,80
1696200,271.9061417,121.5,61,0,0,77
1386000,6356.822007,79.5,38,21,1,79
656700,11421.03305,78.75,47,0,1,83
742500,19051.73223,75.75,66,28,1,83
1056000,5687.802675,153.75,22,8,0,75
676483.5,10989.46177,72.75,111,0,0,79
1240800,12179.7008,115.5,10,31,0,80
2326500,245.1254644,225,0.715363261,0,0,82
2395783.5,126.5582422,239.25,4.010013388,0,0,77
940500,17212.13399,140.25,38,0,1,86
940500,17296.50718,165,28,31,1,81
2412300,3499.918833,230.25,2.567185645,59,1,84
5148000,17762.36266,279.75,5.725016561,43,1,79
1683000,1178.972661,183,60,19,0,79
2046000,319.8271323,74.25,6.653286067,58,0,82
3663000,138.7535182,312,5.849381736,0,0,84
2626800,16034.85171,275.25,2.29782416,38,0,82
841500,4119.493958,68.25,72,21,1,79
2663100,363.9900297,145.5,9.015445588,30,0,81
1039500,11413.09461,133.5,15,0,1,82
2102100,6121.956494,165,5.483169572,58,1,80
9009000,293.0082474,480.75,9.395548424,0,0,83
1617000,14832.40458,155.25,34,56,0,84
834900,17711.31807,153,53,41,0,79
1075470,15040.94577,174,11,12,0,84
1402500,19474.06889,108,63,10,1,77
709500,12742.02,127.5,18,11,1,78
1039500,5839.974196,127.5,18,26,1,85
2391840,469.4358504,153.75,5.675182424,56,0,79
973500,15771.86948,60,62,0,1,78
1679723.1,16246.01814,135,64,26,0,83
1009800,481.7342659,109.5,105,0,0,85
676500,6166.248516,96.75,31,29,1,83
907500,6646.072892,142.5,47,26,1,73
2260500,225.3101265,111,6.586751898,0,0,83
1534500,8964.634628,156.75,46,35,1,81
1848000,16181.14327,146.25,47,34,1,82
1513050,13410.90131,93.75,51,37,1,82
1168200,6909.48985,74.25,56,0,0,75
1455300,9830.311527,205.5,17,8,0,80
640200,11585.45722,94.5,63,36,1,83
1044450,14541.93092,161.25,24,11,1,76
1732335,413.6313202,131.25,86,48,0,75
3465000,267.6018369,216,1.776291039,0,0,79
3052500,5227.283711,194.25,3.664545314,12,0,80
2574000,6418.183326,182.25,2.572891631,11,1,79
795300,16965.0975,110.25,10,25,1,79
1712700,12389.36984,151.5,61,15,1,79
943800,4826.614464,45.75,97,14,1,81
1320000,19029.44946,225,53,0,0,76
841500,487.4542183,69,92,0,0,79
501600,7463.681584,80.25,62,12,1,82
1976700,1737.391257,255.75,43,15,1,79
1089000,15240.86698,136.5,14,28,0,81
1521300,7258.775468,79.5,89,37,1,78
2046000,234.7522038,230.25,6.98592975,0,0,77
1163250,17312.90835,172.5,57,42,1,73
1435500,19763.68071,120.75,27,14,0,80
2392500,2618.919501,212.25,2.40988083,21,0,79
990000,18122.27239,72.75,33,5,0,82
831600,16297.26271,126,26,40,1,78
1533262.5,130.1765064,153,41,0,0,85
1122000,18971.34484,108.75,65,43,1,82
4389000,13043.42316,215.25,4.706704337,34,1,81
1501500,178.727394,140.25,46,0,0,77
1633500,13943.31825,186.75,12,21,1,79
3052500,471.1916617,251.25,6.686115086,30,0,76
1937100,7571.948827,239.25,9,35,1,78
1729200,332.8769532,117,71,31,0,81
3399000,9110.378757,206.25,6.694282086,43,0,84
580800,3716.886183,69,35,26,0,79
824670,8718.587169,85.5,68,38,1,84
1648350,226.1160559,189,27,0,0,85
1980000,212.6608632,236.25,41,0,0,83
970200,8881.735471,153,12,25,0,80
1287000,2246.395286,168,19,0,1,75
2310000,3539.765371,245.25,7.818702955,25,1,80
2095500,7247.047924,233.25,1.012415888,17,0,78
3036000,14229.34251,138.75,1.930917085,14,1,76
1650000,411.9073353,117.75,32,41,0,82
869550,19498.63284,56.25,73,0,0,81
3217500,151.1821372,168,4.760263765,0,0,78
1897500,6034.256413,140.25,14,35,1,80
2712600,14423.4852,201.225,4.40100794,19,1,77
990000,19453.95552,111.75,61,22,0,74
1609080,295.0417355,175.5,16,0,0,82
1650000,17421.44526,127.5,60,34,0,79
2244000,7457.26076,108.75,9.13470706,50,1,76
1382700,13073.94921,248.25,11,0,0,78
1485000,8645.814903,114,66,40,0,82
2145000,3766.013802,94.5,2.90076365,19,1,79
1815000,17369.9075,138,51,21,1,85
1089000,10437.01577,131.25,73,45,0,80
932283,13551.1435,108.75,83,48,0,85
7887000,356.0722608,474.75,3.724605567,25,0,81
759000,17473.99089,94.5,32,0,1,78
2475000,8170.152767,157.5,4.426070726,22,0,75
1059300,4504.439318,182.25,13,10,0,78
7260000,497.8917204,318.75,0.350066249,24,0,84
808500,16649.16325,137.25,57,0,0,81
1683000,19206.9219,98.25,102,43,0,79
2478300,18670.82031,231.75,5.743856078,16,1,77
2227500,409.0868443,192,7.724288234,47,0,86
973500,19967.85711,144.75,48,20,1,78
1029600,5748.519285,109.5,90,21,1,83
2409000,16075.88166,259.5,7.497529332,21,1,82
2516250,18829.81341,246.75,4.043367926,48,0,81
495000,11133.96027,61.5,105,19,0,84
891000,17749.3204,111,61,20,0,78
1320000,13300.29003,106.5,52,30,1,84
2145000,257.3931898,209.25,3.127871596,0,0,84
1749000,345.2654006,104.25,61,44,0,81
818400,17411.68289,71.25,61,19,0,89
2508000,412.1374523,225,6.615670063,19,0,80
656700,14195.46868,96,55,9,0,79
792000,16996.62913,65.25,55,49,1,81
1369500,1625.462617,102,70,0,0,76
752400,12729.12471,75,56,11,0,76
1732500,216.9886998,205.5,23,0,0,77
1319835,7659.337898,117,75,42,0,80
2577300,17410.20036,194.25,8.435387784,60,0,77
2729100,15733.08326,138.75,1.861744174,50,0,79
1732500,257.1983732,187.5,47,0,0,80
2215290,13874.74939,246,4.599966244,14,1,83
577500,5668.471817,50.25,96,12,1,81
3630000,8535.207081,216.75,0.953456894,54,1,82
2640000,129.4684732,225,2.378462781,0,0,76
1088835,15573.87559,144,13,34,0,77
1468500,13273.82577,147,36,0,0,79
782100,11501.21121,150,36,0,1,79
3663000,290.6844154,270,0.074763305,0,0,79
1448370,5285.087176,205.5,9,28,0,83
4224000,103.7493173,273.75,5.134719198,0,0,84
1980000,4807.764445,173.25,10,13,1,81
2211000,17777.41959,157.125,5.222411714,38,0,80
1712700,198.3902571,117,11,0,0,80
1056000,18700.41821,141,31,20,0,78
891000,1406.919622,63,10,28,1,83
3300000,266.1956045,204.75,5.790315666,0,0,80
1089000,8857.658801,64.5,108,26,1,82
2169750,4543.318737,174,9.091813373,14,0,74
1485000,14652.34061,115.5,48,32,0,78
495000,7301.990768,66.75,87,9,1,83
2615250,12874.04979,321.75,5.620833591,59,0,78
1782000,458.056919,146.25,37,13,0,83
758670,5652.971017,75.75,47,28,1,75
1758900,8844.239293,212.25,12,30,1,78
788700,3717.168447,112.5,38,27,0,78
2355870,459.4283341,252.75,6.773595475,12,0,75
996600,397.8132974,83.25,60,0,0,78
3795000,141.1025447,287.25,6.318342867,0,0,78
1831500,18795.59805,237,9,52,0,79
1633500,15367.58615,157.5,19,31,0,84
1633500,5064.175595,168,62,59,1,86
1122000,100,79.5,68,0,0,79
1534335,12003.62292,176.25,32,58,1,80
1056000,5843.745497,145.5,17,7,0,79
1452000,6291.551303,87,6,29,0,82
2263800,217.1843689,138,8.634075366,0,0,83
1192950,12352.78526,63,106,0,1,78
4092000,12404.22316,212.25,0.316691112,44,1,72
511335,18379.78187,120,49,19,0,76
815760,1479.001805,102.75,33,24,0,78
825000,13661.33087,147,31,45,0,84
1947990,113.2195909,110.25,108,0,0,82
1785712.5,15185.51145,205.5,55,21,0,81
1023000,19120.27871,81.75,11,0,1,78
2323566.3,352.2833574,184.5,3.20997437,28,0,84
915750,6638.310858,136.5,51,14,1,76
954360,13090.14297,132,20,0,0,88
610500,15537.06683,54,107,11,1,78
4785000,11997.61735,260.25,5.807263926,23,0,77
1387815,12314.69952,102.75,68,31,1,79
1989900,441.3830299,177.75,47,60,0,80
1138500,15291.69754,104.25,112,43,0,78
2145000,437.0699063,138,6.441840979,13,0,77
1946835,399.1222163,209.25,42,27,0,78
1022835,7510.463908,109.5,8,34,1,87
2557500,277.0753256,196.5,3.764756646,0,0,79
1947000,209.063237,167.25,97,0,0,85
2849550,178.8529169,243.75,6.86326379,0,0,87
1707750,18587.45286,89.25,72,39,1,82
2310000,3003.886507,156.75,6.691168812,18,0,80
2306700,16767.74348,193.5,1.389983308,57,0,81
1155000,18319.87496,157.5,10,44,1,80
2623500,4271.02761,237,6.161740806,40,1,82
1791900,2074.91507,156.75,53,29,0,80
1072500,4983.828089,117.75,14,28,0,82
1113750,11225.31863,76.5,115,48,1,76
1402500,19037.26028,97.5,60,39,1,75
2574000,427.1072988,158.25,7.280350106,37,0,81
854700,8630.900467,90.75,67,37,0,83
1730520,9424.79439,149.25,47,12,0,82
858000,5809.680892,122.25,12,0,1,78
900900,261.5900343,103.8,25,0,0,73
2111670,373.6196245,253.5,9.410697466,58,0,75
1386000,13068.8257,186,14,0,0,74
1684650,251.79917,95.25,58,0,0,85
957000,17068.17566,75.75,68,32,0,82
745800,9870.303306,111.75,71,0,0,79
990000,11685.90021,61.5,99,17,1,76
1344585,7117.400457,135.75,48,11,1,79
1287000,4021.011205,229.5,50,23,1,80
3498000,17720.77615,223.5,5.611457252,11,0,77
2013000,7644.904428,258,8.873495164,23,1,83
791917.5,12542.83121,136.5,56,21,0,78
1237500,4912.034607,174,28,0,1,78
2450250,294.648477,196.5,1.453990201,0,0,83
1485000,9213.638062,164.25,59,41,0,79
990000,19299.11941,133.5,48,44,1,76
714780,313.7116196,165,40,0,0,81
1732500,133.2712222,120,91,0,0,78
1501500,16592.34618,183.75,61,55,0,79
1287000,17035.45112,201,29,0,0,77
1485000,7650.876689,138.75,33,13,1,81
1260600,6195.716851,130.5,91,13,1,73
947100,13923.68052,111.75,28,17,1,74
1518000,336.3986514,147,44,29,0,84
1435500,14284.78862,103.5,6,20,1,82
1897500,5632.867519,113.25,80,30,0,80
2068110,15818.50147,105.75,7.55919988,51,0,81
1161600,1812.532866,108,93,8,1,79
2145000,485.2534444,69,1.663143865,53,0,84
650100,19123.10585,81.75,53,31,1,80
1122000,13757.55024,209.25,38,31,0,79
1848000,138.9209331,138,47,0,0,83
1168200,1714.280304,100.5,43,9,0,83
2211000,13407.29798,192.75,6.326054623,39,1,80
2537700,344.3033868,225.75,6.969534336,15,0,82
2145000,459.425723,162,8.952146927,32,0,80
2145000,19598.07569,160.5,1.00460289,29,0,81
956835,10902.24606,156.75,45,25,0,78
990000,10144.3295,135.75,38,39,0,81
1554300,406.592678,132,53,26,0,78
2108700,2227.881085,187.5,5.205356982,37,1,79
947100,15095.62174,69.75,63,16,0,79
2442000,250.6234283,227.25,0.011373409,0,0,87
1649742.6,10201.47237,109.5,25,43,0,80
2227500,9101.069261,220.5,2.740001418,51,1,79
2437099.5,4272.37494,252,7.821927925,34,0,84
1468500,1057.817958,158.25,59,8,1,80
3432000,391.3740668,205.5,1.890157678,11,0,81
1141800,11899.30043,80.25,98,6,0,78
1485000,7481.799033,126,75,0,0,80
1155000,2740.61311,169.5,40,10,0,87
7920000,8813.0621,439.5,4.586397815,29,0,80
1963335,1763.213582,178.5,38,40,0,76
5610000,7026.036595,249,6.005296269,59,0,87
722700,16917.77613,78.75,31,0,1,87
1485000,10836.25964,155.25,11,44,1,79
1326600,3533.437203,134.25,23,29,0,76
907500,7621.236972,63,73,35,0,80
1390950,10698.04359,74.25,67,22,0,78
1848000,159.4857168,309,21,0,0,81
1036200,3417.132655,121.5,49,16,1,80
947100,10013.77999,100.5,73,38,1,85
914100,2949.887007,112.5,90,6,0,80
1113750,19032.42012,97.5,65,23,0,80
2613600,160.8945976,232.5,0.738439211,0,0,82
1435500,3207.967561,253.5,16,22,1,82
1033230,3206.941765,199.5,38,22,0,80
1897500,9605.965104,127.5,91,38,1,88
1683000,19339.39501,138,43,39,1,78
989835,11260.13213,66.75,74,6,0,77
3399000,379.341647,210,1.906773576,16,0,76
1201200,13486.86756,150.75,58,23,0,76
1105500,15582.15416,103.5,50,13,1,77
725835,10009.08592,90.75,61,28,0,78
709500,15902.20578,96,24,0,0,81
2112000,9502.194772,306.75,9.678749996,22,1,79
1765500,17381.13827,118.5,90,40,0,82
834900,313.7893266,143.25,42,0,0,75
2145000,5702.073867,130.5,4.680091285,27,1,73
2217600,4864.950187,84.75,4.068747244,30,1,77
1999800,11587.6444,147.75,65,42,0,81
963600,4230.112181,133.5,34,18,0,81
849750,3449.97327,102,47,0,0,82
1188000,15922.24506,94.125,5,32,0,77
889350,19246.74339,138,39,0,1,77
1481700,19221.50143,222,10,42,1,75
1237500,16780.47059,107.25,67,43,1,80
7260000,100,449.25,7.035235858,0,0,83
2673000,360.0749154,261,1.505778751,30,0,82
3280200,331.877847,319.5,9.509906552,50,0,80
907500,4580.58056,136.5,36,25,0,82
990000,8844.89619,96.75,7,36,1,84
660000,8352.514589,87.75,58,0,0,76
2095500,456.6147597,129.75,4.392721618,42,0,78
924000,7106.369915,66,76,12,1,80
1894200,444.2537671,178.5,13,16,0,78
3465000,361.2976443,99.75,6.814103611,19,0,78
1798500,485.0418895,133.5,27,38,0,76
897435,11975.51726,91.5,53,45,1,79
2079000,480.6018236,186.75,7.031873583,46,0,79
1320000,11365.6938,88.5,31,16,1,75
1102200,10565.16862,173.25,17,29,0,87
1097250,1381.472054,108,43,9,0,82
1732500,113.2830067,121.5,8,0,0,79
1346400,13106.95969,196.5,24,29,0,87
2793285,10924.42291,278.25,3.584415591,25,0,84
1356630,2225.990095,78,57,27,0,79
1350109.2,5169.360936,249,16,26,0,80
1108635,3319.267524,60,64,25,1,80
1584000,10778.51327,153,52,29,1,81
924000,10397.26823,147,58,17,0,78
2475000,401.644506,219.75,5.055499247,29,0,77
1301767.5,14729.14767,62.25,60,35,0,78
2798400,352.605818,171.75,0.384915145,51,0,80
2227500,226.8894197,188.25,4.613023486,0,0,78
577500,2178.997371,96,57,7,0,79
1848000,181.3822752,135.75,63,0,0,76
1184700,181.0526765,126,24,0,0,82
990000,6396.673091,124.5,14,28,0,77
900900,9796.034686,123.75,26,44,1,78
2211000,5479.424182,106.5,1.410699259,31,1,71
1749000,16255.70222,168,31,39,0,77
2062500,5204.433274,92.25,0.804414924,35,0,78
818400,7560.024009,94.5,61,0,1,84
1758900,17345.49924,154.5,25,50,0,88
1814835,267.3915646,231.75,24,0,0,83
1600500,12740.82212,241.5,56,24,0,82
1166550,2461.947557,151.5,14,23,1,79
1435500,6017.942403,143.25,39,0,1,74
795300,3492.7464,86.25,64,22,1,78
2920500,403.225485,204.75,1.284852021,11,0,74
2637360,13453.81304,216.75,6.593809177,41,1,81
2508000,17918.93512,171,9.797718925,30,1,79
891000,13097.24598,78,93,28,0,80
2227500,9972.356095,183,9.692291501,48,0,77
1646700,176.1777096,129,38,0,0,74
3960000,19633.04177,257.25,5.341611162,31,1,87
1056000,2434.400187,192.75,10,0,1,80
2937000,487.7164351,327,5.999257844,22,0,78
907500,16592.50438,154.5,37,10,0,83
1617000,18194.84536,226.5,21,46,1,83
1815000,11869.68204,175.5,109,13,1,76
1287000,5080.615171,180,56,29,1,77
914100,1660.256209,120.75,47,28,0,80
778800,11794.36543,81.75,21,27,1,85
1798500,8228.644241,125.25,41,44,0,83
1765500,18117.29519,138.75,24,48,1,78
4785000,294.650213,295.5,5.481506747,0,0,75
