donorId,age,income,pastDonations,numberOfKids,married,zipCode,month,donation
2717,68,2,no,3,0,34956,3,0
2718,65,2,no,0,1,37169,3,0
2719,62,2,no,0,0,34015,3,0
2720,39,2,no,0,1,32603,3,0
2721,79,2,yes,1,0,38867,3,16
2722,48,1,no,1,0,30742,3,0
2723,69,3,no,4,1,38431,3,0
2724,44,2,no,0,1,31238,3,0
2725,62,1,no,1,1,31826,3,0
2726,31,3,no,3,0,31486,3,0
2727,32,2,no,3,1,36480,3,0
2728,32,3,no,1,0,35975,3,0
2729,74,2,yes,0,1,32374,3,22
2730,41,1,no,0,1,34272,3,0
2731,43,2,no,1,0,34019,3,0
2732,59,2,no,1,1,30548,3,0
2733,40,2,yes,3,1,30769,3,0
2734,77,2,no,2,1,34086,3,24
2735,51,2,no,1,1,34557,3,0
2736,69,1,no,2,1,34850,3,0
2737,40,3,yes,3,1,30320,3,0
2738,43,1,no,1,0,30909,3,0
2739,66,1,no,1,0,35670,3,0
2740,39,2,no,1,1,34948,3,0
2741,37,2,no,2,0,32407,3,0
2742,63,2,no,2,0,38210,3,0
2743,32,1,no,1,0,32086,3,0
2744,53,3,no,2,1,37371,3,0
2745,72,2,no,1,1,38933,3,0
2746,30,1,no,1,1,36162,3,0
2747,41,1,no,0,0,30236,3,0
2748,27,2,no,0,1,35511,3,0
2749,45,2,no,0,1,39115,3,0
2750,66,2,no,1,1,35439,3,0
2751,25,1,no,0,0,37772,3,0
2752,75,1,no,0,0,33506,3,11
2753,77,2,no,3,0,39849,3,23
2754,57,2,no,3,0,38451,3,0
2755,40,2,no,1,0,37790,3,0
2756,27,2,no,3,1,38648,3,0
2757,52,2,no,1,1,31389,3,0
2758,55,3,no,2,0,31298,3,0
2759,39,2,no,4,1,31163,3,0
2760,53,1,no,0,1,36405,3,0
2761,67,1,no,1,1,31296,3,0
2762,66,3,no,0,1,32245,3,0
2763,39,1,no,0,0,38289,3,0
2764,79,2,no,2,1,33689,3,22
2765,46,2,no,4,1,30715,3,0
2766,42,2,no,1,0,32160,3,0
2767,63,2,no,0,1,35296,3,0
2768,29,3,no,3,0,31370,3,0
2769,77,2,no,2,0,30479,3,24
2770,73,2,no,0,1,36646,3,0
2771,45,2,no,0,1,36614,3,0
2772,69,2,no,0,0,38859,3,0
2773,40,1,no,0,0,30390,3,0
2774,74,3,no,1,1,34275,3,12
2775,80,3,no,2,1,36513,3,6
2776,31,2,no,1,1,38937,3,0
2777,77,2,no,0,1,31858,3,23
2778,75,1,no,0,1,37701,3,11
2779,72,2,no,3,0,32817,3,0
2780,66,1,no,0,0,31695,3,0
2781,68,2,no,0,0,33031,3,0
2782,25,2,no,0,0,33707,3,0
2783,36,2,no,0,0,39022,3,0
2784,36,1,no,0,1,30511,3,0
2785,50,3,no,0,0,35167,3,0
2786,42,3,no,2,0,39222,3,0
2787,81,3,no,2,0,33281,3,5
2788,32,1,no,4,0,37893,3,0
2789,29,2,no,2,1,39867,3,0
2790,75,3,no,2,0,38004,3,11
2791,51,3,no,1,0,36999,3,0
2792,40,3,no,0,1,38990,3,0
2793,74,2,no,3,0,36811,3,0
2794,36,2,no,3,0,36127,3,0
2795,75,1,no,2,1,30191,3,11
2796,56,1,no,0,0,36866,3,0
2797,66,2,no,1,0,31730,3,0
2798,52,1,no,1,0,31781,3,0
2799,35,2,no,1,1,39609,3,0
2800,45,1,no,0,1,32813,3,0
2801,31,2,no,0,1,38771,3,0
2802,60,2,no,2,0,30357,3,0
2803,25,1,no,1,0,35346,3,0
2804,44,3,no,3,0,30519,3,0
2805,33,2,no,2,1,36572,3,0
2806,56,2,no,1,1,35846,3,0
2807,77,2,no,1,1,38974,3,23
2808,32,2,no,0,0,36822,3,0
2809,48,2,no,0,0,34096,3,0
2810,63,1,no,0,1,33408,3,0
2811,51,1,no,1,1,39282,3,0
2812,59,3,no,0,0,30248,3,0
2813,74,3,no,2,1,37622,3,12
2814,68,2,no,1,1,36222,3,0
2815,35,2,no,2,0,30045,3,0
2816,63,3,no,0,0,38470,3,0
2817,35,2,no,4,0,33333,3,0
2818,39,2,no,1,1,30394,3,0
2819,58,3,no,2,1,37652,3,0
2820,51,2,no,4,1,31961,3,0
2821,30,2,no,1,0,35954,3,0
2822,50,2,no,3,0,30492,3,0
2823,58,1,no,0,1,35185,3,0
2824,51,3,no,1,1,37379,3,0
2825,66,2,no,0,0,31597,3,0
2826,70,1,no,1,0,31693,3,0
2827,76,1,no,2,0,33922,3,10
2828,38,1,no,0,0,34744,3,0
2829,40,3,no,1,1,38482,3,0
2830,43,2,no,1,0,30607,3,0
2831,31,2,no,0,0,33738,3,0
2832,32,2,no,0,1,32205,3,0
2833,26,1,no,0,0,34727,3,0
2834,51,3,no,3,0,32257,3,0
2835,63,1,no,1,1,30197,3,0
2836,56,2,no,3,0,39563,3,0
2837,48,2,no,0,1,33837,3,0
2838,29,2,no,2,0,31737,3,0
2839,53,2,no,2,0,38429,3,0
2840,70,1,no,1,1,33300,3,0
2841,36,1,no,0,1,39108,3,0
2842,35,2,no,0,0,39753,3,0
2843,51,3,no,3,1,30238,3,0
2844,70,2,no,4,1,34762,3,0
2845,60,2,no,0,0,34420,3,0
2846,77,2,no,2,1,37725,3,23
2847,50,1,no,0,0,35810,3,0
2848,59,2,no,2,0,33342,3,0
2849,65,2,no,2,1,37334,3,0
2850,62,1,no,0,0,39143,3,0
2851,37,1,no,0,0,33670,3,0
2852,43,1,no,1,1,32139,3,0
2853,34,2,no,0,1,39901,3,0
2854,67,2,no,3,0,32012,3,0
2855,38,2,no,3,0,33978,3,0
2856,67,2,no,3,0,37089,3,0
2857,29,2,no,1,0,34835,3,0
2858,30,1,no,1,1,34675,3,0
2859,29,3,no,0,1,36083,3,0
2860,30,3,no,1,0,31132,3,0
2861,29,2,no,0,0,39843,3,0
2862,58,1,no,1,1,30207,3,0
2863,53,2,yes,0,0,35154,3,0
2864,64,2,no,0,0,34471,3,0
2865,37,1,no,0,1,33848,3,0
2866,47,2,no,2,1,31469,3,0
2867,41,3,no,2,0,38238,3,0
2868,34,1,no,1,0,37523,3,0
2869,79,3,no,0,1,35839,3,7
2870,73,3,no,0,0,31718,3,0
2871,55,2,no,2,1,36999,3,0
2872,78,1,no,2,1,32239,3,7
2873,58,2,no,1,0,33955,3,0
2874,69,2,no,2,1,34421,3,0
2875,27,2,no,0,1,39695,3,0
2876,27,3,no,0,0,33528,3,0
2877,49,1,no,0,1,30263,3,0
2878,33,2,no,3,1,30658,3,0
2879,25,3,no,0,0,36749,3,0
2880,48,2,no,0,0,34090,3,0
2881,37,2,no,2,1,33877,3,0
2882,39,1,no,2,0,34426,3,0
2883,37,2,no,0,0,30057,3,0
2884,44,1,yes,2,1,37080,3,0
2885,63,2,no,0,0,37694,3,0
2886,37,2,no,0,0,38144,3,0
2887,56,1,no,3,0,31562,3,0
2888,41,3,no,1,0,33903,3,0
2889,68,1,no,3,0,38490,3,0
2890,66,1,no,1,1,30912,3,0
2891,47,2,no,1,1,38026,3,0
2892,50,3,no,0,1,36678,3,0
2893,36,2,no,2,1,36324,3,0
2894,30,2,no,0,1,36960,3,0
2895,66,3,no,0,1,34795,3,0
2896,28,2,no,0,1,32135,3,0
2897,29,1,no,0,1,34949,3,0
2898,27,1,no,3,0,34175,3,0
2899,56,3,yes,0,1,36791,3,0
2900,76,1,no,0,1,34296,3,0
2901,72,1,no,1,0,35321,3,0
2902,48,2,no,4,1,31133,3,0
2903,61,3,no,0,1,36255,3,0
2904,54,1,no,1,1,30908,3,0
2905,43,2,no,0,1,31049,3,0
2906,27,1,no,0,0,30141,3,0
2907,46,2,no,3,0,30852,3,0
2908,41,2,no,4,1,37165,3,0
2909,77,1,no,0,1,35132,3,8
2910,67,1,no,3,1,31613,3,0
2911,54,2,no,1,0,39606,3,0
2912,30,2,no,0,1,37606,3,0
2913,46,2,no,3,1,32621,3,0
2914,32,1,no,1,0,38699,3,0
2915,39,2,no,2,1,31797,3,0
2916,48,2,yes,2,0,30379,3,0
2917,55,3,no,2,0,33905,3,0
2918,66,1,no,0,0,34348,3,0
2919,28,2,no,2,0,32061,3,0
2920,42,1,no,0,0,30850,3,0
2921,67,2,no,1,0,38638,3,0
2922,34,2,no,4,1,37358,3,0
2923,68,3,no,0,0,35702,3,0
2924,66,2,no,2,1,35129,3,0
2925,79,2,no,1,0,30797,3,22
2926,43,3,no,1,1,36425,3,0
2927,67,2,no,1,0,31635,3,0
2928,73,1,no,1,1,35753,3,0
2929,80,3,no,4,1,33411,3,6
2930,50,2,no,2,0,31917,3,0
2931,31,1,no,1,1,34429,3,0
2932,79,2,no,3,0,34377,3,22
2933,40,3,no,3,1,31281,3,0
2934,58,2,no,0,1,32798,3,0
2935,41,2,no,1,1,30050,3,0
2936,30,3,no,0,1,32364,3,0
2937,68,2,no,3,0,30459,3,0
2938,60,1,no,2,1,38722,3,0
2939,34,3,no,2,0,35093,3,0
2940,58,3,no,2,1,31199,3,0
2941,40,3,no,4,0,36391,3,0
2942,41,1,no,3,1,38037,3,0
2943,31,1,no,0,0,34557,3,0
2944,32,2,no,0,0,33468,3,0
2945,32,2,no,1,1,33404,3,0
2946,63,1,no,1,0,37234,3,0
2947,31,2,no,0,0,36819,3,0
2948,62,1,no,3,1,30807,3,0
2949,26,2,no,0,0,31615,3,0
2950,73,2,no,0,1,32543,3,0
2951,31,2,no,0,0,32371,3,0
2952,27,2,no,0,0,34420,3,0
2953,40,1,no,3,0,33713,3,0
2954,51,3,no,0,0,32821,3,0
2955,28,2,no,4,0,35612,3,0
2956,53,1,no,3,1,35014,3,0
2957,38,2,no,0,1,39509,3,0
2958,59,2,no,3,0,37689,3,0
2959,47,3,no,1,0,30221,3,0
2960,46,3,no,3,1,37632,3,0
2961,51,2,no,0,1,30424,3,0
2962,60,2,no,0,1,36464,3,0
2963,54,3,no,3,0,38835,3,0
2964,45,2,no,2,0,36195,3,0
2965,55,2,no,0,1,31472,3,0
2966,75,1,no,0,1,37056,3,0
2967,77,3,no,0,0,37240,3,8
2968,57,2,no,0,1,30764,3,0
2969,59,2,no,1,0,30290,3,0
2970,72,2,no,1,1,33244,3,0
2971,39,3,no,1,0,38485,3,0
2972,67,3,no,0,0,39121,3,0
2973,26,2,no,0,1,35927,3,0
2974,36,1,no,0,1,35036,3,0
2975,46,3,no,1,0,31967,3,0
2976,67,3,no,3,1,36795,3,0
2977,29,2,no,0,0,35934,3,0
2978,76,2,no,1,1,37366,3,24
2979,51,3,no,2,1,31130,3,0
2980,64,2,no,1,0,33402,3,0
2981,26,3,no,1,0,37681,3,0
2982,67,2,no,1,0,35581,3,0
2983,42,2,no,1,0,38980,3,0
2984,80,3,no,4,1,35629,3,6
2985,30,1,no,0,1,30351,3,0
2986,61,3,no,2,1,31331,3,0
2987,69,3,no,0,0,33825,3,0
2988,26,1,no,0,0,34545,3,0
2989,67,1,yes,1,0,30742,3,0
2990,79,2,no,2,1,37536,3,22
2991,31,2,no,0,0,39816,3,0
2992,60,2,no,0,0,32107,3,0
2993,76,1,yes,1,1,34979,3,4
2994,49,1,no,3,1,37947,3,0
2995,74,1,no,1,0,36714,3,0
2996,43,3,no,2,0,38861,3,0
2997,27,3,no,3,0,38112,3,0
2998,50,2,no,1,1,32082,3,0
2999,37,1,no,1,0,32404,3,0
3000,77,1,no,0,1,39996,3,9
3001,33,2,no,1,1,39338,4,0
3002,50,2,no,1,0,36000,4,0
3003,65,2,no,0,0,35716,4,0
3004,47,1,no,0,1,33956,4,0
3005,74,3,no,2,0,38990,4,12
3006,81,3,no,0,0,31445,4,5
3007,61,2,no,2,1,31892,4,0
3008,33,3,no,3,1,31864,4,0
3009,71,1,no,1,0,31650,4,0
3010,40,3,no,1,0,33686,4,0
3011,74,2,no,1,1,36696,4,0
3012,36,3,yes,3,1,32717,4,0
3013,37,2,yes,0,1,39797,4,0
3014,57,2,no,2,0,38606,4,0
3015,62,1,no,1,1,37731,4,0
3016,72,1,no,3,0,34804,4,0
3017,35,3,yes,0,0,32849,4,0
3018,31,2,no,1,0,37137,4,0
3019,60,2,no,3,0,37433,4,0
3020,36,2,no,0,1,31548,4,0
3021,29,2,no,0,1,31997,4,0
3022,38,2,no,4,1,37145,4,0
3023,71,1,no,2,0,38175,4,0
3024,52,3,no,1,1,36355,4,0
3025,46,2,no,2,0,30846,4,0
3026,50,2,no,1,1,31322,4,0
3027,40,3,no,3,0,37889,4,0
3028,60,2,no,1,0,39042,4,0
3029,74,1,no,1,1,37853,4,0
3030,53,1,no,0,0,34368,4,0
3031,66,3,no,2,0,31348,4,0
3032,52,3,no,2,0,39318,4,0
3033,69,2,no,0,1,37381,4,0
3034,40,2,no,4,1,35874,4,0
3035,66,2,no,0,0,36362,4,0
3036,61,2,yes,2,1,34695,4,0
3037,71,2,yes,0,1,38620,4,0
3038,81,3,no,1,0,31929,4,5
3039,67,1,no,3,1,39753,4,0
3040,35,2,no,3,1,32702,4,0
3041,79,3,no,4,0,35358,4,7
3042,26,1,yes,0,0,34563,4,0
3043,74,3,no,1,0,31130,4,12
3044,55,1,no,3,0,38613,4,0
3045,48,2,no,1,0,39552,4,0
3046,57,2,no,2,0,39681,4,0
3047,27,2,no,2,1,31476,4,0
3048,56,3,no,0,0,31522,4,0
3049,36,2,no,1,1,33840,4,0
3050,36,3,no,1,1,33211,4,0
3051,37,2,no,0,1,33588,4,0
3052,68,2,no,0,0,38341,4,0
3053,58,2,no,1,1,35354,4,0
3054,42,2,no,1,1,38858,4,0
3055,38,2,no,0,0,35854,4,0
3056,42,2,no,4,0,38220,4,0
3057,47,2,no,2,0,36285,4,0
3058,65,2,no,0,1,30410,4,0
3059,25,3,no,0,0,38601,4,0
3060,63,3,no,1,1,32035,4,0
3061,41,2,no,0,0,30412,4,0
3062,64,2,no,1,0,31708,4,0
3063,72,3,no,2,1,36643,4,0
3064,27,1,no,0,1,32298,4,0
3065,53,3,no,4,1,36298,4,0
3066,35,2,no,0,0,37575,4,0
3067,49,2,no,2,1,36195,4,0
3068,73,2,no,3,0,37325,4,0
3069,69,2,yes,4,1,39723,4,0
3070,62,2,no,4,0,36324,4,0
3071,77,2,no,0,0,37664,4,23
3072,34,2,no,1,1,39676,4,0
3073,52,2,no,0,0,30538,4,0
3074,49,3,no,0,0,32679,4,0
3075,49,2,yes,2,1,39452,4,0
3076,80,3,no,1,1,36523,4,6
3077,28,3,no,0,1,33481,4,0
3078,42,3,no,1,0,39772,4,0
3079,69,2,no,0,0,35683,4,0
3080,30,2,no,2,1,37306,4,0
3081,55,1,yes,2,0,38389,4,0
3082,58,2,no,0,1,39377,4,0
3083,35,2,yes,0,0,35841,4,0
3084,33,3,no,2,0,36190,4,0
3085,47,2,no,3,0,35533,4,0
3086,72,3,no,2,1,37184,4,0
3087,78,2,no,1,0,36559,4,23
3088,68,3,no,3,1,32901,4,0
3089,50,1,no,4,1,38114,4,0
3090,40,3,no,0,1,31174,4,0
3091,69,1,no,3,0,38250,4,0
3092,61,1,no,0,0,30345,4,0
3093,40,2,no,1,1,35904,4,0
3094,44,2,no,1,0,37878,4,0
3095,46,1,no,3,1,37223,4,0
3096,45,3,no,2,0,33518,4,0
3097,44,2,no,1,0,37828,4,0
3098,30,2,yes,1,0,38092,4,0
3099,29,3,no,0,1,38232,4,0
3100,77,2,no,3,0,35432,4,24
3101,61,2,no,0,1,35139,4,0
3102,35,2,no,2,1,30951,4,0
3103,78,2,no,0,0,38690,4,22
3104,37,2,no,3,1,31289,4,0
3105,58,2,no,3,1,31546,4,0
3106,58,3,no,1,1,32918,4,0
3107,72,3,no,0,1,35465,4,0
3108,45,2,no,2,0,34663,4,0
3109,56,2,no,1,0,30310,4,0
3110,31,3,no,1,0,38709,4,0
3111,55,3,no,3,1,32845,4,0
3112,45,2,no,0,0,38936,4,0
3113,79,2,no,0,0,31267,4,22
3114,32,2,no,1,1,30251,4,0
3115,70,3,no,0,1,30957,4,0
3116,46,1,no,1,1,37367,4,0
3117,63,2,no,1,0,30524,4,0
3118,38,3,no,1,0,36771,4,0
3119,42,3,no,2,1,32298,4,0
3120,43,2,no,2,0,39404,4,0
3121,25,2,no,0,1,37433,4,0
3122,69,2,no,0,1,38185,4,0
3123,60,3,no,2,0,39323,4,0
3124,28,1,no,0,0,31447,4,0
3125,80,2,no,0,0,37140,4,21
3126,71,2,no,0,1,37024,4,0
3127,58,3,no,1,0,30869,4,0
3128,77,2,no,0,0,36291,4,23
3129,26,2,no,1,0,33483,4,0
3130,48,2,no,2,0,30058,4,0
3131,45,3,no,2,1,32320,4,0
3132,51,2,no,0,1,31540,4,0
3133,53,2,no,0,1,37254,4,0
3134,40,1,no,0,1,33414,4,0
3135,54,1,no,2,1,32546,4,0
3136,68,2,no,1,0,36249,4,0
3137,43,3,no,1,1,30318,4,0
3138,62,2,no,0,1,33109,4,0
3139,28,2,no,4,1,32043,4,0
3140,41,2,yes,0,0,33035,4,0
3141,76,1,no,2,0,33339,4,9
3142,81,2,no,2,0,33241,4,20
3143,31,2,yes,4,1,38210,4,0
3144,72,3,no,1,0,31144,4,0
3145,78,2,no,1,0,31192,4,23
3146,30,3,no,4,0,39175,4,0
3147,39,2,no,0,1,33350,4,0
3148,43,1,no,2,0,39159,4,0
3149,54,3,no,3,0,38966,4,0
3150,35,3,no,0,0,36291,4,0
3151,75,2,no,0,0,32178,4,0
3152,52,1,no,0,0,37565,4,0
3153,39,2,no,2,1,35314,4,0
3154,35,2,no,0,0,35432,4,0
3155,69,2,no,0,0,33729,4,0
3156,30,1,no,2,1,32165,4,0
3157,37,2,no,1,1,35618,4,0
3158,26,3,no,0,0,36949,4,0
3159,44,1,no,1,1,32596,4,0
3160,73,3,no,0,0,35079,4,0
3161,61,2,no,3,1,33288,4,0
3162,46,2,no,1,1,34458,4,0
3163,64,2,no,4,1,37234,4,0
3164,42,3,no,2,0,34155,4,0
3165,55,2,no,2,0,38696,4,0
3166,54,1,no,2,0,33984,4,0
3167,36,2,no,0,1,31078,4,0
3168,72,2,no,0,1,36369,4,0
3169,76,1,no,2,1,34505,4,9
3170,63,2,no,1,0,30952,4,0
3171,61,2,no,1,0,39093,4,0
3172,81,3,no,1,1,33996,4,5
3173,79,1,no,1,1,33822,4,7
3174,70,1,no,0,0,37447,4,0
3175,28,3,no,3,0,37799,4,0
3176,80,3,no,0,0,33841,4,6
3177,48,2,yes,4,1,33207,4,0
3178,37,3,no,1,0,32618,4,0
3179,40,2,no,4,0,33274,4,0
3180,32,2,no,0,0,38004,4,0
3181,27,2,no,2,1,30491,4,0
3182,67,3,no,1,0,34254,4,0
3183,57,1,no,3,1,38648,4,0
3184,25,1,no,0,1,38231,4,0
3185,50,3,no,0,0,39720,4,0
3186,35,2,no,3,0,39608,4,0
3187,29,3,no,3,0,33732,4,0
3188,71,3,yes,0,1,38521,4,0
3189,75,2,no,0,1,36571,4,26
3190,34,2,no,3,1,39117,4,0
3191,32,1,no,0,0,31583,4,0
3192,35,2,no,3,1,32132,4,0
3193,39,2,no,3,0,34631,4,0
3194,79,3,no,1,1,36371,4,7
3195,61,2,no,1,0,38841,4,0
3196,36,1,yes,2,1,30999,4,0
3197,39,2,no,0,1,39740,4,0
3198,46,2,no,1,1,30698,4,0
3199,31,2,no,1,0,34836,4,0
3200,74,3,no,0,0,38669,4,12
3201,28,2,no,1,0,35756,4,0
3202,45,3,no,1,1,34851,4,0
3203,37,3,no,3,0,31618,4,0
3204,75,2,no,0,0,35055,4,0
3205,33,2,no,3,1,33029,4,0
3206,48,2,no,2,0,30063,4,0
3207,63,3,no,4,0,36825,4,0
3208,46,2,no,0,0,34451,4,0
3209,53,3,no,0,1,37090,4,0
3210,70,2,no,0,0,36309,4,0
3211,43,3,no,1,0,31344,4,0
3212,49,2,no,1,0,33072,4,0
3213,47,2,yes,2,1,34570,4,0
3214,36,2,no,1,0,31969,4,0
3215,35,1,no,2,1,31199,4,0
3216,76,2,no,1,1,31742,4,24
3217,68,3,no,1,1,32987,4,0
3218,78,3,no,3,1,39964,4,7
3219,58,3,no,1,0,36812,4,0
3220,79,3,yes,1,0,36236,4,2
3221,40,2,no,1,1,33508,4,0
3222,40,3,no,3,0,31049,4,0
3223,72,3,no,0,1,31174,4,0
3224,76,2,yes,3,0,33147,4,19
3225,44,1,no,0,1,32496,4,0
3226,38,2,no,1,0,34248,4,0
3227,29,2,no,2,0,34330,4,0
3228,52,2,no,0,0,39483,4,0
3229,59,2,no,0,1,31248,4,0
3230,39,3,no,2,0,32842,4,0
3231,47,2,no,3,1,30327,4,0
3232,34,2,no,0,0,38536,4,0
3233,32,3,no,2,0,38449,4,0
3234,25,2,no,0,1,36320,4,0
3235,76,3,no,0,1,32311,4,9
3236,36,2,no,0,0,32462,4,0
3237,28,2,no,1,1,34643,4,0
3238,74,1,no,1,0,39717,4,0
3239,30,2,yes,0,1,34270,4,0
3240,56,2,no,0,1,32552,4,0
3241,66,3,no,0,0,33184,4,0
3242,54,3,no,0,1,38990,4,0
3243,30,1,no,2,0,36536,4,0
3244,79,1,no,2,0,33022,4,6
3245,45,2,no,3,0,31093,4,0
3246,53,3,no,1,0,33474,4,0
3247,45,3,no,2,1,31121,4,0
3248,70,1,no,1,1,32845,4,0
3249,74,2,no,0,0,38835,4,0
3250,75,3,no,4,0,33806,4,11
3251,40,1,no,1,1,39033,4,0
3252,52,3,no,1,0,37908,4,0
3253,56,3,no,2,1,32507,4,0
3254,39,2,no,2,0,30436,4,0
3255,43,1,yes,0,1,36840,4,0
3256,61,3,no,1,1,36936,4,0
3257,71,1,no,1,1,38079,4,0
3258,37,2,no,3,1,34233,4,0
3259,45,2,no,1,0,33344,4,0
3260,51,2,no,0,1,37483,4,0
3261,31,2,yes,2,0,32942,4,0
3262,45,2,no,1,0,30513,4,0
3263,31,2,no,2,0,31912,4,0
3264,78,1,no,0,1,31770,4,8
3265,59,2,no,2,0,33422,4,0
3266,31,3,no,0,1,37536,4,0
3267,49,2,no,1,1,33021,4,0
3268,43,1,no,2,1,38410,4,0
3269,43,2,no,1,0,30420,4,0
3270,33,3,no,4,1,32588,4,0
3271,73,1,no,0,0,33599,4,0
3272,79,2,no,4,1,36773,4,22
3273,64,2,no,3,0,33969,4,0
3274,54,2,no,2,0,31096,4,0
3275,39,2,no,1,0,35768,4,0
3276,79,1,no,2,1,36939,4,7
3277,51,2,no,2,0,33248,4,0
3278,25,3,no,0,1,36846,4,0
3279,35,3,no,3,1,38824,4,0
3280,36,2,no,2,1,38490,4,0
3281,66,2,no,3,0,34822,4,0
3282,44,2,yes,2,0,38397,4,0
3283,42,2,no,3,0,30687,4,0
3284,71,2,no,0,0,39811,4,0
3285,26,2,no,3,1,30732,4,0
3286,62,2,no,1,0,32815,4,0
3287,76,2,no,0,1,33396,4,25
3288,62,3,no,0,0,30309,4,0
3289,62,2,no,1,1,32327,4,0
3290,68,3,no,0,1,35748,4,0
3291,35,3,no,0,0,37623,4,0
3292,66,2,no,0,1,38972,4,0
3293,32,3,no,0,0,37938,4,0
3294,63,3,no,4,0,32406,4,0
3295,74,3,no,0,0,32981,4,12
3296,38,3,no,1,1,35962,4,0
3297,30,2,no,1,0,39616,4,0
3298,46,3,no,2,1,34295,4,0
3299,59,3,no,0,1,39806,4,0
3300,47,2,no,1,0,31019,4,0
3301,34,1,no,0,1,30155,4,0
3302,62,2,no,2,1,30348,4,0
3303,77,3,no,2,1,38520,4,9
3304,33,3,no,1,0,34419,4,0
3305,27,2,no,2,0,34812,4,0
3306,37,3,no,3,0,35492,4,0
3307,32,2,no,0,1,30129,4,0
3308,56,1,no,0,0,31479,4,0
3309,67,3,no,1,0,30432,4,0
3310,58,2,no,1,1,36815,4,0
3311,59,3,no,2,0,31178,4,0
3312,33,1,no,1,0,37337,4,0
3313,31,3,no,0,1,36521,4,0
3314,50,2,no,0,1,34091,4,0
3315,60,2,no,0,1,36845,4,0
3316,35,1,no,0,1,37458,4,0
3317,26,1,no,0,1,31053,4,0
3318,75,2,no,3,0,31364,4,26
3319,59,2,no,0,1,30781,4,0
3320,49,2,no,3,0,30065,4,0
3321,58,1,no,3,0,34672,4,0
3322,30,2,no,0,1,37800,4,0
3323,34,2,no,0,1,39681,4,0
3324,30,1,no,0,1,31950,4,0
3325,65,3,no,2,0,39160,4,0
3326,43,1,no,1,0,37081,4,0
3327,56,2,no,4,1,30990,4,0
3328,73,2,no,2,0,35987,4,0
3329,66,2,no,1,1,30174,4,0
3330,51,1,no,0,0,33243,4,0
3331,69,2,no,0,1,33135,4,0
3332,78,2,no,0,1,39913,4,23
3333,72,2,no,3,0,33240,4,0
3334,34,2,no,0,0,33625,4,0
3335,32,2,no,1,1,33747,4,0
3336,48,1,no,0,0,39729,4,0
3337,38,1,no,4,1,32809,4,0
3338,31,2,no,0,0,31609,4,0
3339,46,2,no,2,1,31452,4,0
3340,35,3,no,1,1,38724,4,0
3341,76,2,no,0,0,39492,4,24
3342,67,1,no,3,1,32836,4,0
3343,78,3,no,0,0,30982,4,7
3344,76,2,no,1,1,36819,4,24
3345,43,2,no,0,1,39941,4,0
3346,65,1,no,0,0,38298,4,0
3347,38,3,no,4,0,36266,4,0
3348,49,2,no,2,0,38737,4,0
3349,28,1,no,1,0,39349,4,0
3350,62,2,no,2,1,32345,4,0
3351,65,1,no,1,0,35678,4,0
3352,40,2,no,2,0,33580,4,0
3353,28,2,no,1,0,37763,4,0
3354,51,2,no,2,1,36519,4,0
3355,61,2,no,0,0,32217,4,0
3356,33,3,no,1,0,35287,4,0
3357,70,1,no,0,1,38715,4,0
3358,45,3,no,0,1,35453,4,0
3359,75,1,no,0,0,34364,4,0
3360,69,3,no,0,0,34808,4,0
3361,60,3,no,1,1,36053,4,0
3362,30,3,no,1,0,34436,4,0
3363,52,3,no,0,1,30923,4,0
3364,71,2,no,0,0,30031,4,0
3365,25,3,no,0,0,31441,4,0
3366,33,3,no,1,0,34275,4,0
3367,54,2,no,0,1,32123,4,0
3368,63,2,no,3,0,34420,4,0
3369,40,2,no,2,0,31858,4,0
3370,36,3,yes,1,1,32144,4,0
3371,59,3,no,0,0,36491,4,0
3372,35,2,no,0,1,35302,4,0
3373,61,3,no,1,1,31018,4,0
3374,57,3,no,3,1,36513,4,0
3375,30,1,no,0,0,32421,4,0
3376,26,1,no,3,1,33955,4,0
3377,73,2,no,0,0,30823,4,0
3378,31,1,no,0,0,34203,4,0
3379,61,2,no,3,0,30299,4,0
3380,67,1,no,1,1,39235,4,0
3381,71,2,no,0,0,37995,4,0
3382,43,3,no,3,1,32997,4,0
3383,77,2,no,0,0,32808,4,24
3384,56,2,no,0,0,39867,4,0
3385,71,2,no,3,1,31095,4,0
3386,64,3,no,2,0,38017,4,0
3387,76,1,no,0,1,31592,4,10
3388,55,1,no,1,0,38820,4,0
3389,76,2,no,0,1,30866,4,24
3390,77,3,no,0,0,30380,4,8
3391,40,1,no,0,0,30189,4,0
3392,58,2,no,1,0,31446,4,0
3393,60,2,no,0,1,34102,4,0
3394,35,1,no,0,1,39906,4,0
3395,54,1,no,3,1,32845,4,0
3396,71,1,yes,0,1,35277,4,0
3397,32,2,no,1,1,33756,4,0
3398,78,2,no,1,1,31940,4,22
3399,50,2,no,3,1,30489,4,0
3400,32,1,no,0,0,33547,4,0
3401,31,2,no,3,1,32911,4,0
3402,31,1,no,0,1,30983,4,0
3403,41,2,no,1,1,32398,4,0
3404,34,1,no,0,0,32267,4,0
3405,45,3,no,0,0,32259,4,0
3406,30,2,no,1,1,38747,4,0
3407,66,2,no,0,0,39827,4,0
3408,52,2,no,0,1,32497,4,0
3409,41,2,no,0,1,38900,4,0
3410,27,2,no,0,1,32332,4,0
3411,28,2,no,3,0,35171,4,0
3412,37,2,no,1,0,32665,4,0
